link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,number_of_rooms,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale
https://www.immoweb.be/en/classified/apartment/for-sale/zelzate/9060/10427111,10427111,Zelzate,9060,365000,APARTMENT,APARTMENT,2,97,0,0,14,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/zelzate/9060/10427109,10427109,Zelzate,9060,380000,APARTMENT,APARTMENT,2,92,0,0,19,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/grace-berleur/4460/20246094,20246094,GRÂCE-BERLEUR,4460,130000,HOUSE,HOUSE,2,76,,0,20,105,2,0,190,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/grace-hollogne/4460/20368401,20368401,Grâce-Hollogne,4460,159000,HOUSE,HOUSE,2,70,0,0,null,165,3,1,211,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/sint-amandsberg/9040/20379187,20379187,Sint-Amandsberg,9040,374000,APARTMENT,APARTMENT,2,98,,0,,null,0,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/zelzate/9060/20348811,20348811,Zelzate,9060,260000,APARTMENT,APARTMENT,2,80,,0,null,null,0,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/othee/4340/20306744,20306744,OTHÉE,4340,249000,HOUSE,HOUSE,3,153,,0,30,105,2,0,230,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/houtain-saint-simeon/4682/20312558,20312558,Houtain-Saint-Simeon,4682,319000,HOUSE,HOUSE,3,,,1,,null,4,0,1944,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/maldegem/9990/11475721,11475721,Maldegem,9990,985000,HOUSE,HOUSE,3,310,,0,,null,4,0,6846,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/zelzate/9060/20184030,20184030,Zelzate,9060,404900,HOUSE,HOUSE,4,130,,0,null,null,0,0,320,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/maldegem/9990/20306586,20306586,Maldegem,9990,280000,HOUSE,HOUSE,3,216,0,0,null,null,0,0,643,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/sint-amandsberg/9040/20379138,20379138,Sint-Amandsberg,9040,454000,APARTMENT,APARTMENT,2,109,,0,,null,0,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/maldegem/9990/20190356,20190356,Maldegem,9990,795000,HOUSE,VILLA,4,217,,0,null,null,0,0,676,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/grace-hollogne/4460/20341042,20341042,Grâce-Hollogne,4460,229000,HOUSE,MIXED_USE_BUILDING,3,149,0,0,8,95,2,1,221,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/maldegem/9990/20187009,20187009,Maldegem,9990,795000,HOUSE,VILLA,4,217,0,0,,null,0,0,676,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/gent-sint-amandsberg/9040/20367651,20367651,Gent Sint-Amandsberg,9040,325000,APARTMENT,APARTMENT,2,126,0,0,12,null,3,1,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/awans/4340/11394354,11394354,AWANS,4340,193000,HOUSE,HOUSE,3,174,,0,20,177,2,0,0,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/zelzate/9060/10427112,10427112,Zelzate,9060,410500,APARTMENT,APARTMENT,2,111,0,0,14,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/maldegem/9990/20198557,20198557,Maldegem,9990,440000,HOUSE,HOUSE,4,286,,0,null,null,0,0,730,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/grace-hollogne/4460/20306032,20306032,Grâce-Hollogne,4460,239000,HOUSE,HOUSE,4,137,0,0,20,112,2,1,312,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/bungalow/for-sale/grace-hollogne/4460/20359936,20359936,GRACE-HOLLOGNE,4460,595000,HOUSE,BUNGALOW,3,320,0,0,60,null,4,1,12500,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/maldegem/9990/20036434,20036434,Maldegem,9990,329000,HOUSE,HOUSE,2,100,,0,null,null,4,0,1722,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/zelzate/9060/10427118,10427118,Zelzate,9060,395500,APARTMENT,APARTMENT,2,111,0,0,13,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/zelzate/9060/10427114,10427114,Zelzate,9060,405500,APARTMENT,APARTMENT,2,111,0,0,14,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/maldegem/9990/20108882,20108882,Maldegem,9990,237000,APARTMENT,APARTMENT,2,99,0,0,,null,2,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/grace-berleur/4460/20356707,20356707,Grâce-berleur,4460,585000,HOUSE,HOUSE,3,219,0,0,70,687,4,1,830,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/maldegem/9990/20335095,20335095,Maldegem,9990,799000,HOUSE,VILLA,3,222,0,0,,null,4,0,14357,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/grace-hollogne/4460/20186616,20186616,Grâce-Hollogne,4460,169000,HOUSE,HOUSE,2,110,0,0,25,178,3,1,290,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/zelzate/9060/20316017,20316017,Zelzate,9060,275000,APARTMENT,APARTMENT,3,178,,1,null,null,2,1,,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-amandsberg/9040/20380588,20380588,Sint-Amandsberg,9040,549000,HOUSE,HOUSE,5,180,0,0,,null,2,1,214,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/sint-amandsberg/9040/20379217,20379217,Sint-Amandsberg,9040,354000,APARTMENT,APARTMENT,2,98,,0,,null,0,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/la-calamine/4720/20365723,20365723,La Calamine,4720,199000,APARTMENT,APARTMENT,2,,,0,null,null,4,1,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kelmis/4720/20260601,20260601,Kelmis,4720,269000,HOUSE,HOUSE,3,148,,0,,null,4,0,485,,,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/kelmis/4720/11388303,11388303,Kelmis,4720,259000,HOUSE,MIXED_USE_BUILDING,5,316,,0,,null,2,0,324,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/la-calamine/4720/11017531,11017531,La Calamine,4720,665000,HOUSE,APARTMENT_BLOCK,6,355,,0,1,1,0,1,946,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/bungalow/for-sale/la-calamine/4720/11357930,11357930,La Calamine,4720,290000,HOUSE,BUNGALOW,2,110,,0,,null,4,0,692,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/la-calamine/4720/11339303,11339303,La Calamine,4720,295000,HOUSE,HOUSE,2,,,0,null,null,3,1,403,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/chievres/7950/20006049,20006049,Chièvres,7950,348000,HOUSE,VILLA,4,249,,0,null,null,4,0,1370,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/chievres/7950/20331449,20331449,Chièvres,7950,595000,HOUSE,HOUSE,3,163,,0,null,null,4,1,1687,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/town-house/for-sale/antwerpen/2020/20334521,20334521,Antwerpen,2020,369000,HOUSE,TOWN_HOUSE,3,195,,0,3,49,2,0,131,SEMI_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20381709,20381709,ANTWERPEN,2018,139000,APARTMENT,APARTMENT,1,29,,0,null,null,2,0,,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/chievres/7950/20279341,20279341,Chièvres,7950,385000,HOUSE,VILLA,4,245,,1,18,1500,4,1,1500,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/antwerpen/2018/20374770,20374770,ANTWERPEN,2018,189000,HOUSE,MIXED_USE_BUILDING,1,45,,0,null,null,3,0,72,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2020/20143807,20143807,ANTWERPEN,2020,325000,APARTMENT,APARTMENT,4,134,,0,null,null,2,0,,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/chievres/7950/20376317,20376317,Chièvres,7950,299000,HOUSE,HOUSE,8,200,0,0,50,500,0,1,0,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/chievres/7950/20199315,20199315,Chièvres,7950,324219,HOUSE,HOUSE,3,146,,0,null,null,4,0,1620,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20375209,20375209,ANTWERPEN,2018,259000,APARTMENT,APARTMENT,2,87,,0,4,null,2,0,,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20374769,20374769,ANTWERPEN,2018,189000,APARTMENT,APARTMENT,1,45,,0,null,null,3,0,,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/chievres/7950/20319823,20319823,Chièvres,7950,330000,HOUSE,HOUSE,4,207,,0,24,350,3,1,470,USA_INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/chievres/7950/20022736,20022736,Chievres,7950,259000,HOUSE,HOUSE,3,120,0,0,,null,2,1,370,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2018/20374771,20374771,ANTWERPEN,2018,495000,HOUSE,HOUSE,3,181,,0,15,null,2,0,61,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/antwerpen/2020/20358610,20358610,ANTWERPEN,2020,445000,HOUSE,APARTMENT_BLOCK,6,371,,0,null,null,2,0,119,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/chievres/7950/20101518,20101518,Chièvres,7950,249000,HOUSE,APARTMENT_BLOCK,5,300,,0,20,110,2,1,278,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/mansion/for-sale/antwerpen/2018/20390472,20390472,Antwerpen,2018,659000,HOUSE,MANSION,6,279,,0,,45,2,1,142,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2020/20389462,20389462,Antwerpen,2020,349000,HOUSE,HOUSE,4,280,,0,20,null,2,0,125,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20373337,20373337,ANTWERPEN,2018,469000,APARTMENT,APARTMENT,2,116,,0,4,null,2,0,,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2020/20021150,20021150,ANTWERPEN,2020,165000,APARTMENT,APARTMENT,2,80,,0,null,null,2,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/flat-studio/for-sale/antwerpen/2018/20382555,20382555,ANTWERPEN,2018,139000,APARTMENT,FLAT_STUDIO,1,29,,0,null,null,2,0,,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-2018/2018/20377502,20377502,ANTWERPEN 2018,2018,375000,APARTMENT,APARTMENT,2,100,,0,20,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/virton/6760/20354732,20354732,Virton,6760,269000,HOUSE,HOUSE,2,150,0,0,9,450,3,1,640,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/chievres/7950/11355739,11355739,Chièvres,7950,475000,HOUSE,VILLA,3,301,,1,44,600,4,1,1136,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/antwerpen/2018/20394296,20394296,ANTWERPEN,2018,389000,APARTMENT,GROUND_FLOOR,1,111,,0,5,50,2,0,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/chievres/7950/20125162,20125162,Chièvres,7950,310000,HOUSE,VILLA,4,,,0,1,1,4,1,990,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/fosses-la-ville/5070/20397813,20397813,FOSSES-LA-VILLE,5070,399000,HOUSE,HOUSE,3,133,,0,null,null,3,0,789,SEMI_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/fosses-la-ville/5070/20397809,20397809,FOSSES-LA-VILLE,5070,389000,HOUSE,HOUSE,3,117,,0,null,null,3,0,752,SEMI_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2020/20358160,20358160,ANTWERPEN,2020,329000,HOUSE,HOUSE,3,120,,0,9,null,2,0,77,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/hechtel-eksel/3940/20036246,20036246,Hechtel-Eksel,3940,310000,APARTMENT,APARTMENT,2,100,,0,24,51,0,0,,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sart-saint-laurent/5070/20331218,20331218,SART-SAINT-LAURENT,5070,395000,HOUSE,HOUSE,5,220,,1,,null,4,0,5920,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/damme/8340/20121782,20121782,Damme,8340,995000,HOUSE,VILLA,4,302,0,1,null,1612,4,1,1886,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/fosses-la-ville/5070/20326383,20326383,Fosses-la-Ville,5070,320000,HOUSE,HOUSE,4,200,,0,16,5,3,1,739,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/fosses-la-ville/5070/11083320,11083320,Fosses-la-Ville,5070,235000,APARTMENT,APARTMENT,2,103,,0,8,null,3,0,,USA_INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/damme/8340/20342065,20342065,Damme,8340,1295000,HOUSE,EXCEPTIONAL_PROPERTY,4,300,,0,,null,3,1,250,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/damme-sijsele/8340/20387921,20387921,Damme Sijsele,8340,345000,HOUSE,HOUSE,5,269,,0,,null,4,1,975,INSTALLED,TO_RESTORE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/hechtel-eksel/3940/11468159,11468159,Hechtel-Eksel,3940,249000,APARTMENT,APARTMENT,1,88,,0,20,null,0,0,,,,FOR_SALE
https://www.immoweb.be/en/classified/farmhouse/for-sale/fosses-la-ville/5070/20228817,20228817,FOSSES-LA-VILLE,5070,935000,HOUSE,FARMHOUSE,8,420,,1,,null,4,0,18209,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sijsele/8340/20364847,20364847,Sijsele,8340,329000,HOUSE,HOUSE,4,210,,0,null,null,,0,467,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/hechtel-eksel/3940/11468124,11468124,Hechtel-Eksel,3940,265000,APARTMENT,APARTMENT,1,80,,0,55,null,0,0,,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/moerkerke/8340/20309460,20309460,Moerkerke,8340,880000,HOUSE,HOUSE,5,321,,0,null,null,4,0,11487,,,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/oostkerke-8340/8340/20290801,20290801,Oostkerke (8340),8340,460000,HOUSE,VILLA,4,196,0,0,null,null,0,0,895,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/damme/8340/20337385,20337385,Damme,8340,675000,HOUSE,HOUSE,4,197,,1,,400,4,1,1252,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/fosses-la-ville/5070/20265727,20265727,Fosses-la-ville,5070,350000,HOUSE,APARTMENT_BLOCK,3,172,0,0,28,null,2,1,0,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/damme/8340/20331196,20331196,Damme,8340,995000,HOUSE,VILLA,5,302,0,0,null,null,0,0,1886,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/fosses-la-ville/5070/11047296,11047296,Fosses-la-Ville,5070,600000,HOUSE,MIXED_USE_BUILDING,0,180,,0,,10,4,1,3296,NOT_INSTALLED,TO_RESTORE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/beveren-waas/9120/20369038,20369038,Beveren-Waas,9120,220000,APARTMENT,APARTMENT,2,90,,0,8,null,2,1,,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/beveren-waas/9120/20382093,20382093,Beveren-Waas,9120,180000,APARTMENT,APARTMENT,2,75,,0,6,null,2,0,,HYPER_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/beveren-waas/9120/20369040,20369040,Beveren-Waas,9120,680000,HOUSE,HOUSE,3,135,,0,,400,4,1,672,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/beveren/9120/20397756,20397756,Beveren,9120,325000,APARTMENT,APARTMENT,2,105,,0,15,null,2,1,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/beveren-waas/9120/20387664,20387664,BEVEREN-WAAS,9120,269000,APARTMENT,APARTMENT,2,,,0,null,null,,0,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/beveren/9120/20267067,20267067,Beveren,9120,695000,HOUSE,HOUSE,2,167,0,0,,null,3,1,863,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/beveren/9120/20305017,20305017,Beveren,9120,210000,APARTMENT,APARTMENT,2,93,0,0,6,null,2,1,,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/beveren/9120/20343357,20343357,BEVEREN,9120,209000,APARTMENT,APARTMENT,2,99,,0,null,null,2,0,,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/beveren/9120/20099006,20099006,Beveren,9120,245000,APARTMENT,APARTMENT,2,101,0,0,,null,2,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/melsele/9120/20342306,20342306,Melsele,9120,279000,HOUSE,HOUSE,2,112,,0,null,null,2,0,214,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/verviers-heusy/4802/20303981,20303981,Verviers Heusy,4802,455000,APARTMENT,APARTMENT,2,124,1,0,10,null,2,1,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/heusy/4802/20336543,20336543,Heusy,4802,950000,HOUSE,EXCEPTIONAL_PROPERTY,7,372,0,0,33,null,4,1,3500,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/verviers/4802/20244288,20244288,Verviers,4802,625000,HOUSE,VILLA,5,,,1,null,2000,4,1,2400,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/heusy/4802/20128085,20128085,Heusy,4802,199000,HOUSE,APARTMENT_BLOCK,0,,,0,null,null,2,0,129,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/verviers-heusy/4802/20303977,20303977,Verviers Heusy,4802,436000,APARTMENT,APARTMENT,2,110,1,0,18,null,2,1,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/heusy/4802/20303979,20303979,Heusy,4802,438000,APARTMENT,APARTMENT,2,123,0,0,10,null,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/verviers-heusy/4802/20303912,20303912,Verviers Heusy,4802,498000,APARTMENT,APARTMENT,3,132,0,0,17,null,4,0,,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/verviers-heusy/4802/20304001,20304001,Verviers Heusy,4802,398000,APARTMENT,APARTMENT,2,113,0,0,15,null,4,0,,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/heusy/4802/20196536,20196536,Heusy,4802,275000,HOUSE,HOUSE,3,148,0,0,26,308,3,1,423,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/verviers-heusy/4802/20303896,20303896,Verviers Heusy,4802,298000,APARTMENT,APARTMENT,1,88,1,0,7,null,2,1,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/spa/4900/20223215,20223215,Spa,4900,299000,HOUSE,HOUSE,4,120,,0,,null,4,0,449,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/spa/4900/20129883,20129883,Spa,4900,1850000,HOUSE,EXCEPTIONAL_PROPERTY,9,527,1,0,173,6933,4,1,7250,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/spa/4900/20354302,20354302,Spa,4900,1350000,HOUSE,APARTMENT_BLOCK,9,470,,0,65,200,3,1,420,,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/spa/4900/20029342,20029342,Spa,4900,330000,HOUSE,HOUSE,3,102,0,0,null,null,0,0,3486,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/spa/4900/20131786,20131786,Spa,4900,1850000,HOUSE,HOUSE,9,527,1,0,173,6933,4,1,7250,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/spa/4900/20245604,20245604,Spa,4900,349000,HOUSE,MIXED_USE_BUILDING,5,289,0,0,null,null,2,1,79,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/spa/4900/20074220,20074220,Spa,4900,229000,HOUSE,HOUSE,5,192,0,0,null,null,2,1,79,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/spa/4900/20231405,20231405,Spa,4900,425000,APARTMENT,APARTMENT,3,170,0,0,38,116,2,1,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/spa/4900/10944169,10944169,Spa,4900,524000,APARTMENT,APARTMENT,3,153,1,1,1,null,3,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/spa/4900/10079702,10079702,Spa,4900,1800000,HOUSE,EXCEPTIONAL_PROPERTY,8,,,1,1,1,4,1,6546,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/frameries/7080/20273636,20273636,Frameries,7080,435000,HOUSE,APARTMENT_BLOCK,6,300,0,0,110,200,2,1,510,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/la-bouverie/7080/20298811,20298811,LA BOUVERIE,7080,120000,HOUSE,HOUSE,2,102,,0,,null,2,0,100,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/frameries/7080/20042807,20042807,Frameries,7080,120000,HOUSE,HOUSE,2,95,0,0,,null,3,0,150,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/frameries/7080/11251504,11251504,Frameries,7080,195000,APARTMENT,GROUND_FLOOR,2,110,,0,37,420,2,1,,NOT_INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/frameries/7080/20371085,20371085,FRAMERIES,7080,160000,HOUSE,HOUSE,1,100,0,0,30,null,2,0,130,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/flenu/7080/20333105,20333105,FLÉNU,7080,125000,HOUSE,HOUSE,2,120,,0,,null,2,0,130,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/la-bouverie/7080/20148784,20148784,La bouverie,7080,115000,HOUSE,HOUSE,3,221,0,0,25,null,2,0,120,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/la-bouverie/7080/11349363,11349363,La bouverie,7080,60000,HOUSE,HOUSE,2,135,0,0,8,242,2,0,341,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/la-bouverie/7080/20222114,20222114,LA BOUVERIE,7080,85000,HOUSE,HOUSE,2,129,,0,,null,2,0,210,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/monceau-sur-sambre/6031/20268215,20268215,MONCEAU-SUR-SAMBRE,6031,149999,HOUSE,HOUSE,2,112,0,0,null,null,2,1,35,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/marchienne-au-pont/6031/11104097,11104097,MARCHIENNE-AU-PONT,6031,249999,HOUSE,HOUSE,3,400,0,0,,null,2,1,200,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/la-bouverie/7080/20194578,20194578,LA BOUVERIE,7080,80000,HOUSE,HOUSE,4,170,,0,,null,2,0,189,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/seneffe/7180/20264930,20264930,SENEFFE,7180,216000,APARTMENT,APARTMENT,1,61,,0,null,22,0,0,,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ecaussinnes/7180/20339254,20339254,Écaussinnes,7180,795000,HOUSE,HOUSE,4,345,,1,100,1000,3,1,1750,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/flat-studio/for-sale/seneffe/7180/20336165,20336165,Seneffe,7180,135000,APARTMENT,FLAT_STUDIO,1,55,,0,30,null,2,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/seneffe/7180/20199769,20199769,Seneffe,7180,750000,HOUSE,HOUSE,5,260,,0,80,5682,3,1,6347,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gouy-lez-pieton/7180/20364878,20364878,Gouy-lez-Piéton,7180,199000,HOUSE,HOUSE,2,154,,0,,null,2,0,422,INSTALLED,AS_NEW,FOR_SALE
